,hotel_name,rating,review
841,HANOI BOUTIQUE MALO HOTEL,5,This is a hotel we’ll remember for a long time. The staff did everything to make our stay as convenient as possible. They even upgraded us to a luxury suite because of our engagement. The room was spacious and very clean. We also liked the …
842,HANOI BOUTIQUE MALO HOTEL,5,"First & foremost, we were warmly welcomed into the hotel with welcome drinks and fruits while doing our check in. Emails with hotel rep has been responsive prior to my arrival and we were given the particular room I requested. The junior …"
843,Hanoi Golden Moon Hotel,5,Stayed here by mistake but a very good mistake. Supposed to go to Golden Moon Diamond but instead I was brought here. Glad I did because I love the hotel! I come to Hanoi a lot and will definitely stay again!
844,Hanoi Golden Moon Hotel,5,"Great hotel, nearby the lake and the night market. Nice staff. Nice and clean room. Highly recommend!"
845,Hanoi Golden Moon Hotel,4,"the staff are nice. for the location, it's great. you can get the most of popular attraction spots by foot. only around $20. for the rate per night, hot shower, cool air con."
846,Hanoi Golden Moon Hotel,5,"Great location, welcoming staff and delicious breakfast. We stayed just for one night but we had a great experience. The staff made us felt at home, they were very helpful and saved our luggage until we left to take our train in the evening. Totally recommended!"
847,Hanoi Golden Moon Hotel,5,"Thanks for an amazing experience. The staff here (especially you Rosa!) were probably the nicest I've encountered in Asia. Seriously, I've stayed in several 5 star hotels that were nowhere close to as personal and caring as the people here. …"
848,Hanoi Golden Moon Hotel,5,"Great location round the corner from the water puppet theatre, lake and temple, and on the edge of the old town. The service upon arrival was great, with welcome drinks and fruit, and a large spacious room. …"
849,Hanoi Golden Moon Hotel,4,"A cute, easy place to stay in Hanoi. Very helpful staff! A decent breakfast included as well. The rooms are on the small side and the windows are a bit small, letting in the street noise. However, the style is nice; like a simple old French place. Great location as well in the old city. A recommended stay!"
851,Hanoi Golden Moon Hotel,4,"We enjoyed our stay here. The service and location was very good with friendly & helpful staff! Room was nice, clean and quiet. Hotel is an older building with shower heads a bit outdated and beds can be hard which we were not used to. We …"
852,Hanoi Golden Moon Hotel,5,"Traducir con Google
Very special and wonderful hotel to stay in Hanoi. Excellent location, very …"
853,Miah Boutique homestay,1, Very bad . Room rates are not clear. Paying for a room online is not the same as online advertising until the time of check-in. Like being cheated. Business deceit.
854,Miah Boutique homestay,2," - Small room, pumpkin, turn on the air conditioner and the fan is still not okay @@ air conditioner. Room lack light. Small bathroom, 2 shared rooms. There is no lift."
855,Miah Boutique homestay,5," Sach will smell good, if I have the opportunity to visit Hanoi again"
857,Hanoi sincerity Guest House,1,"I don't understand why this place has such good reviews. Yes, is cheap and the staff is helpful but that's about it. They asked to cancel our booking through booking on our arrival - I'm assuming so that we won't be able to comment. For us …"
858,Hanoi sincerity Guest House,1,Too old guest House. Has many stair. Good price and ubication.
859,Hanoi sincerity Guest House,1, homeowners do not look decent and clear
860,Hanoi sincerity Guest House,1, Dirty but good location
861,Hanoi sincerity Guest House,2,"Low power wifi, too much powerful toilet."
862,Hanoi sincerity Guest House,2,Value for money.
863,Hanoi sincerity Guest House,2,"Cheap rooms, AC not cooling."
866,Hanoi sincerity Guest House,3,"The hotel has a great location and the rooms are spacious and comfortable. Prices are the best we could find for this type of accomodation.
However, the common areas are a bit dirty and we saw a rat passing on the staircase to the rooms..."
867,Amor Fati Homestay,5," The first impression of Amor Fati is that the owner is extremely cute and enthusiastic. When you contact, beautiful Sister Nu will be enthusiastically consulted, in detail, in accordance with the needs of each"
868,Amor Fati Homestay,5," An extremely wonderful place to stay. Accommodation is in the old town, convenient for travel. Room quality is very good, clean. Room rates are very affordable, even for students like myself. In addition, the hostess"
869,Amor Fati Homestay,5," Reasonable price, near Sword Lake, convenient to walk to the lake and nearby restaurants, at the beginning of the lane, there are delicious fried spring rolls"
870,Amor Fati Homestay,5," The quiet comfortable accommodation has its own toilet in the room, and the host is enthusiastic about helping. Will come back next time."
871,Amor Fati Homestay,4," Except for being on the 5th floor and climbing, everything is fine;) The homestay does not have room for motorbikes. The host friend is very enthusiastic!"
872,Amor Fati Homestay,5,"(Translated by Google) * British host super cute, handsome, friendly, enthusiastic support.
* Homestay in the small lane super quiet, completely opposite to the noisy …"
873,Amor Fati Homestay,5," Beautiful small homestay is located at the end of the alley. The narrow entrance road is true of the old town, very quiet space, completely different from the surrounding life even only 100m from the main road."
874,Amor Fati Homestay,4," It was hard to find in the corner of the alley, but the room was clean, the beds were soft and the rooms were tastefully decorated."
0,Marrigold Hostel,1,Do not book at this hotel. We checked in on a dirty bathroom with used toothbrushed and used paper toilet seat cover. The bedsheets and duvets are very dirty . There are like thousands of residents living in the building and they only …
1,Marrigold Hostel,1,"we booked 2 rooms here thru agoda for 5 days with a lower price, but when we came there, they cancelled our booking even we already paid it, their reason is....they cancelled it because their check in time is 1pm to 6pm only...we came …"
2,Marrigold Hostel,1,Very bad experience. We paid in advanced for the whole week of 5 days but charge for penalty of 100 HK$. This is due to late check in. Our travel is delayed from mla. Very low rate.
3,Marrigold Hostel,1,"This is the worst place you can imagine...tiny rooms, smelly, Pakistanians harassing you every time you enter/leave. Not even dogs would be allowed to stay in a small area like this. No towels given. Seriously is this allowed in a business city like Hong Kong????"
4,Marrigold Hostel,1,"My parent's and my sister, was transferred to a different building, because they have no available room?! They were transferred to a small room with a double deck bed instead of the room with two beds which we thought we paid for. When we …"
5,Marrigold Hostel,1,"Disgusting, refunded the next day, do yourself a favour and don't go"
6,Marrigold Hostel,1,"Most disgusting hotel I've ever been to. Left after the first night to another hotel (do yourself a favour and stay at the Mia Casa in Kennedy town). Bed stains so had to sleep on top of doona, mould, tiny, ticking sound all night so couldn't sleep."
7,Marrigold Hostel,1,"Paid for 2 rooms but was only given 1 room for the first 2 nights of the four that was booked. Cramped in very tiny room. Owner is very unprofessional, banged the phone while settling the issue. Did not refund the 1 room for 2 nights. HORRIBLE!"
8,Marrigold Hostel,1,"worse experience in Hostel, should book hotel for next trip"
9,Marrigold Hostel,1,Worst living conditions experienced in Hong Kong
10,Toronto Motel,5,The place is lovely great atmosphere very clean close to Cbd.The stuff is amazing very kind helpful with advice about cheap local place to visit .Reception lady miss Lancy is to much of a sweetheart and energetic made my stay here very pleasant ❤️
11,Toronto Motel,5,I stayed there for a month. I have no complaints. If I would go to Hongkong again. I would definitely stay there again
12,Toronto Motel,1,This is definitely a scam !!! I booked a double room and I just got a single room ! Also it supposed to have a TV there is not ! They didn’t mention that there is no window! I will definitely never come back I’m very angry ! The pictures are totally different ! Also I found many cockroaches in my bed !
14,Toronto Motel,5,Great location easy to access train bus n ferry
15,Toronto Motel,3,Difficult to evaluate one hotel in Hong-Kong because everything was narrow and small. But the ***ager was nice and service oriented.
